,id,title,revenue,budget,revenue_per_budget,genres,production_companies,yearmonthday,yearmonth,year
145,267935,The BFG,195243411,140000000,1.3945957928571429,"Adventure, Family, Fantasy",The Kennedy/Marshall Company,20160601,201606,2016
145,267935,The BFG,195243411,140000000,1.3945957928571429,"Adventure, Family, Fantasy",The Roald Dahl Story Company,20160601,201606,2016
146,381902,The Monkey King 2,193677158,68490000,2.8278165863629727,"Action, Adventure, Fantasy",Filmko Pictures,20160122,201601,2016
147,372399,A Aa,189432924,87933055,2.154285712011257,"Family, Comedy, Romance, Drama",Haarika & Hassine Creations,20160602,201606,2016
148,332210,Storks,182379278,70000000,2.605418257142857,"Adventure, Animation, Comedy, Family",RatPac Entertainment,20160922,201609,2016
148,332210,Storks,182379278,70000000,2.605418257142857,"Adventure, Animation, Comedy, Family",Warner Animation Group,20160922,201609,2016
148,332210,Storks,182379278,70000000,2.605418257142857,"Adventure, Animation, Comedy, Family",Warner Bros. Pictures,20160922,201609,2016
149,376659,Bad Moms,183936074,20000000,9.1968037,Comedy,STXfilms,20160728,201607,2016
149,376659,Bad Moms,183936074,20000000,9.1968037,Comedy,Huayi Brothers Pictures,20160728,201607,2016
149,376659,Bad Moms,183936074,20000000,9.1968037,Comedy,BillBlock Media,20160728,201607,2016
149,376659,Bad Moms,183936074,20000000,9.1968037,Comedy,Suzanne Todd Productions,20160728,201607,2016
150,181808,Star Wars: The Last Jedi,1332698830,200000000,6.66349415,"Adventure, Action, Science Fiction",Lucasfilm Ltd.,20171213,201712,2017
151,321612,Beauty and the Beast,1266115964,160000000,7.913224775,"Family, Fantasy, Romance",Walt Disney Pictures,20170316,201703,2017
151,321612,Beauty and the Beast,1266115964,160000000,7.913224775,"Family, Fantasy, Romance",Mandeville Films,20170316,201703,2017
152,337339,The Fate of the Furious,1236000000,250000000,4.944,"Action, Crime, Thriller",Original Film,20170412,201704,2017
152,337339,The Fate of the Furious,1236000000,250000000,4.944,"Action, Crime, Thriller",One Race,20170412,201704,2017
152,337339,The Fate of the Furious,1236000000,250000000,4.944,"Action, Crime, Thriller",Universal Pictures,20170412,201704,2017
153,324852,Despicable Me 3,1034800131,80000000,12.9350016375,"Action, Animation, Comedy, Family, Adventure",Illumination,20170615,201706,2017
153,324852,Despicable Me 3,1034800131,80000000,12.9350016375,"Action, Animation, Comedy, Family, Adventure",Universal Pictures,20170615,201706,2017
154,353486,Jumanji: Welcome to the Jungle,995339117,90000000,11.059323522222222,"Adventure, Comedy, Fantasy, Action, Family",Matt Tolmach Productions,20171209,201712,2017
154,353486,Jumanji: Welcome to the Jungle,995339117,90000000,11.059323522222222,"Adventure, Comedy, Fantasy, Action, Family",Seven Bucks Productions,20171209,201712,2017
154,353486,Jumanji: Welcome to the Jungle,995339117,90000000,11.059323522222222,"Adventure, Comedy, Fantasy, Action, Family",Columbia Pictures,20171209,201712,2017
155,315635,Spider-Man: Homecoming,880166924,175000000,5.02952528,"Action, Adventure, Science Fiction",Marvel Studios,20170705,201707,2017
155,315635,Spider-Man: Homecoming,880166924,175000000,5.02952528,"Action, Adventure, Science Fiction",Pascal Pictures,20170705,201707,2017
155,315635,Spider-Man: Homecoming,880166924,175000000,5.02952528,"Action, Adventure, Science Fiction",LStar Capital,20170705,201707,2017
155,315635,Spider-Man: Homecoming,880166924,175000000,5.02952528,"Action, Adventure, Science Fiction",Columbia Pictures,20170705,201707,2017
156,452557,Wolf Warrior 2,870322670,29700000,29.303793602693602,"War, Action",Spring Era Film Company,20170727,201707,2017
156,452557,Wolf Warrior 2,870322670,29700000,29.303793602693602,"War, Action",Beijing Century Media Culture,20170727,201707,2017
156,452557,Wolf Warrior 2,870322670,29700000,29.303793602693602,"War, Action",Chao Feng Pictures,20170727,201707,2017
156,452557,Wolf Warrior 2,870322670,29700000,29.303793602693602,"War, Action",Orange Image,20170727,201707,2017
156,452557,Wolf Warrior 2,870322670,29700000,29.303793602693602,"War, Action",Beijing Culture,20170727,201707,2017
156,452557,Wolf Warrior 2,870322670,29700000,29.303793602693602,"War, Action",DF Pictures,20170727,201707,2017
157,283995,Guardians of the Galaxy Vol. 2,863756051,200000000,4.318780255,"Science Fiction, Adventure, Action",Marvel Studios,20170419,201704,2017
158,284053,Thor: Ragnarok,855301806,180000000,4.7516767,"Action, Adventure, Science Fiction",Marvel Studios,20171002,201710,2017
159,297762,Wonder Woman,823970682,149000000,5.530004577181208,"Action, Adventure, Fantasy",Atlas Entertainment,20170530,201705,2017
159,297762,Wonder Woman,823970682,149000000,5.530004577181208,"Action, Adventure, Fantasy",Cruel & Unusual Films,20170530,201705,2017
159,297762,Wonder Woman,823970682,149000000,5.530004577181208,"Action, Adventure, Fantasy",DC Films,20170530,201705,2017
160,354912,Coco,814641172,175000000,4.655092411428571,"Family, Animation, Music, Adventure",Pixar,20171027,201710,2017
161,166426,Pirates of the Caribbean: Dead Men Tell No Tales,795922298,230000000,3.4605317304347825,"Adventure, Action, Fantasy",Walt Disney Pictures,20170523,201705,2017
161,166426,Pirates of the Caribbean: Dead Men Tell No Tales,795922298,230000000,3.4605317304347825,"Adventure, Action, Fantasy",Jerry Bruckheimer Films,20170523,201705,2017
161,166426,Pirates of the Caribbean: Dead Men Tell No Tales,795922298,230000000,3.4605317304347825,"Adventure, Action, Fantasy",Infinitum Nihil,20170523,201705,2017
162,346364,It,704242888,35000000,20.121225371428572,"Horror, Thriller",New Line Cinema,20170906,201709,2017
162,346364,It,704242888,35000000,20.121225371428572,"Horror, Thriller",Vertigo Entertainment,20170906,201709,2017
162,346364,It,704242888,35000000,20.121225371428572,"Horror, Thriller",Lin Pictures,20170906,201709,2017
162,346364,It,704242888,35000000,20.121225371428572,"Horror, Thriller",KatzSmith Productions,20170906,201709,2017
163,141052,Justice League,661326987,300000000,2.20442329,"Action, Adventure, Science Fiction",RatPac Entertainment,20171115,201711,2017
163,141052,Justice League,661326987,300000000,2.20442329,"Action, Adventure, Science Fiction",Cruel & Unusual Films,20171115,201711,2017
163,141052,Justice League,661326987,300000000,2.20442329,"Action, Adventure, Science Fiction",Atlas Entertainment,20171115,201711,2017
163,141052,Justice League,661326987,300000000,2.20442329,"Action, Adventure, Science Fiction",Warner Bros. Pictures,20171115,201711,2017
163,141052,Justice League,661326987,300000000,2.20442329,"Action, Adventure, Science Fiction",DC Films,20171115,201711,2017
164,263115,Logan,619021436,97000000,6.381664288659794,"Action, Drama, Science Fiction",Hutch Parker Entertainment,20170228,201702,2017
164,263115,Logan,619021436,97000000,6.381664288659794,"Action, Drama, Science Fiction",The Donners' Company,20170228,201702,2017
164,263115,Logan,619021436,97000000,6.381664288659794,"Action, Drama, Science Fiction",Genre Films,20170228,201702,2017
164,263115,Logan,619021436,97000000,6.381664288659794,"Action, Drama, Science Fiction",20th Century Fox,20170228,201702,2017
164,263115,Logan,619021436,97000000,6.381664288659794,"Action, Drama, Science Fiction",Marvel Entertainment,20170228,201702,2017
164,263115,Logan,619021436,97000000,6.381664288659794,"Action, Drama, Science Fiction",TSG Entertainment,20170228,201702,2017
165,335988,Transformers: The Last Knight,605425157,217000000,2.78997768202765,"Action, Adventure, Science Fiction",Paramount Pictures,20170616,201706,2017
165,335988,Transformers: The Last Knight,605425157,217000000,2.78997768202765,"Action, Adventure, Science Fiction",di Bonaventura Pictures,20170616,201706,2017
165,335988,Transformers: The Last Knight,605425157,217000000,2.78997768202765,"Action, Adventure, Science Fiction",Ian Bryce Productions,20170616,201706,2017
165,335988,Transformers: The Last Knight,605425157,217000000,2.78997768202765,"Action, Adventure, Science Fiction",DeSanto/Murphy Productions,20170616,201706,2017
165,335988,Transformers: The Last Knight,605425157,217000000,2.78997768202765,"Action, Adventure, Science Fiction",Hasbro,20170616,201706,2017
166,293167,Kong: Skull Island,566652812,185000000,3.062988172972973,"Action, Adventure, Fantasy",Legendary Pictures,20170308,201703,2017
166,293167,Kong: Skull Island,566652812,185000000,3.062988172972973,"Action, Adventure, Fantasy",Tencent Pictures,20170308,201703,2017
167,295693,The Boss Baby,527965936,125000000,4.223727488,"Animation, Comedy, Family",DreamWorks Animation,20170323,201703,2017
168,374720,Dunkirk,527000000,150000000,3.513333333333333,"War, Action, Drama",Warner Bros. Pictures,20170719,201707,2017
168,374720,Dunkirk,527000000,150000000,3.513333333333333,"War, Action, Drama",Syncopy,20170719,201707,2017
168,374720,Dunkirk,527000000,150000000,3.513333333333333,"War, Action, Drama",Dombey Street Productions,20170719,201707,2017
169,281338,War for the Planet of the Apes,490719763,150000000,3.271465086666667,"Drama, Science Fiction, War",20th Century Fox,20170711,201707,2017
169,281338,War for the Planet of the Apes,490719763,150000000,3.271465086666667,"Drama, Science Fiction, War",TSG Entertainment,20170711,201707,2017
169,281338,War for the Planet of the Apes,490719763,150000000,3.271465086666667,"Drama, Science Fiction, War",Chernin Entertainment,20170711,201707,2017
170,316029,The Greatest Showman,459066134,84000000,5.4650730238095235,Drama,Chernin Entertainment,20171220,201712,2017
170,316029,The Greatest Showman,459066134,84000000,5.4650730238095235,Drama,20th Century Fox,20171220,201712,2017
170,316029,The Greatest Showman,459066134,84000000,5.4650730238095235,Drama,TSG Entertainment,20171220,201712,2017
171,343668,Kingsman: The Golden Circle,410902662,104000000,3.9509871346153846,"Action, Adventure, Comedy, Crime",20th Century Fox,20170920,201709,2017
171,343668,Kingsman: The Golden Circle,410902662,104000000,3.9509871346153846,"Action, Adventure, Comedy, Crime",Marv,20170920,201709,2017
171,343668,Kingsman: The Golden Circle,410902662,104000000,3.9509871346153846,"Action, Adventure, Comedy, Crime",Cloudy Productions,20170920,201709,2017
171,343668,Kingsman: The Golden Circle,410902662,104000000,3.9509871346153846,"Action, Adventure, Comedy, Crime",TSG Entertainment,20170920,201709,2017
172,282035,The Mummy,409231607,125000000,3.273852856,"Fantasy, Thriller, Action, Adventure, Horror",Secret Hideout,20170606,201706,2017
172,282035,The Mummy,409231607,125000000,3.273852856,"Fantasy, Thriller, Action, Adventure, Horror",Universal Pictures,20170606,201706,2017
172,282035,The Mummy,409231607,125000000,3.273852856,"Fantasy, Thriller, Action, Adventure, Horror",Conspiracy Factory,20170606,201706,2017
172,282035,The Mummy,409231607,125000000,3.273852856,"Fantasy, Thriller, Action, Adventure, Horror",Sean Daniel Company,20170606,201706,2017
173,260514,Cars 3,383925276,175000000,2.19385872,"Animation, Adventure, Comedy, Family",Pixar,20170615,201706,2017
174,341174,Fifty Shades Darker,381545846,55000000,6.9371972,"Drama, Romance",Universal Pictures,20170208,201702,2017
174,341174,Fifty Shades Darker,381545846,55000000,6.9371972,"Drama, Romance",Michael De Luca Productions,20170208,201702,2017
174,341174,Fifty Shades Darker,381545846,55000000,6.9371972,"Drama, Romance",dentsu,20170208,201702,2017
174,341174,Fifty Shades Darker,381545846,55000000,6.9371972,"Drama, Romance",Fuji Television Network,20170208,201702,2017
174,341174,Fifty Shades Darker,381545846,55000000,6.9371972,"Drama, Romance",Perfect World Pictures,20170208,201702,2017
175,392044,Murder on the Orient Express,352800000,55000000,6.414545454545454,"Mystery, Drama, Crime",The Mark Gordon Company,20171103,201711,2017
175,392044,Murder on the Orient Express,352800000,55000000,6.414545454545454,"Mystery, Drama, Crime",Genre Films,20171103,201711,2017
175,392044,Murder on the Orient Express,352800000,55000000,6.414545454545454,"Mystery, Drama, Crime",20th Century Fox,20171103,201711,2017
175,392044,Murder on the Orient Express,352800000,55000000,6.414545454545454,"Mystery, Drama, Crime",Scott Free Productions,20171103,201711,2017
176,47971,xXx: Return of Xander Cage,346118277,85000000,4.071979729411765,"Action, Adventure, Crime",Rox Productions,20170113,201701,2017
176,47971,xXx: Return of Xander Cage,346118277,85000000,4.071979729411765,"Action, Adventure, Crime",Revolution Studios,20170113,201701,2017
176,47971,xXx: Return of Xander Cage,346118277,85000000,4.071979729411765,"Action, Adventure, Crime",Maple Cage Productions,20170113,201701,2017
176,47971,xXx: Return of Xander Cage,346118277,85000000,4.071979729411765,"Action, Adventure, Crime",Huahua Media,20170113,201701,2017
176,47971,xXx: Return of Xander Cage,346118277,85000000,4.071979729411765,"Action, Adventure, Crime",Roth-Kirschenbaum Films,20170113,201701,2017
176,47971,xXx: Return of Xander Cage,346118277,85000000,4.071979729411765,"Action, Adventure, Crime",Shanghai Film Group,20170113,201701,2017
176,47971,xXx: Return of Xander Cage,346118277,85000000,4.071979729411765,"Action, Adventure, Crime",One Race,20170113,201701,2017
176,47971,xXx: Return of Xander Cage,346118277,85000000,4.071979729411765,"Action, Adventure, Crime",Paramount Pictures,20170113,201701,2017
177,479306,Never Say Die,334530869,0,,"Comedy, Fantasy",Fun Age Pictures,20170930,201709,2017
177,479306,Never Say Die,334530869,0,,"Comedy, Fantasy",New Classics Media,20170930,201709,2017
178,406997,Wonder,315025930,20000000,15.7512965,"Family, Drama",Lionsgate,20171113,201711,2017
178,406997,Wonder,315025930,20000000,15.7512965,"Family, Drama",Participant,20171113,201711,2017
178,406997,Wonder,315025930,20000000,15.7512965,"Family, Drama",Walden Media,20171113,201711,2017
178,406997,Wonder,315025930,20000000,15.7512965,"Family, Drama",Mandeville Films,20171113,201711,2017
178,406997,Wonder,315025930,20000000,15.7512965,"Family, Drama",TIK Films,20171113,201711,2017
179,324849,The Lego Batman Movie,311950384,80000000,3.8993798,"Animation, Action, Comedy, Family",Lin Pictures,20170208,201702,2017
179,324849,The Lego Batman Movie,311950384,80000000,3.8993798,"Animation, Action, Comedy, Family",Animal Logic,20170208,201702,2017
179,324849,The Lego Batman Movie,311950384,80000000,3.8993798,"Animation, Action, Comedy, Family",DC Entertainment,20170208,201702,2017
179,324849,The Lego Batman Movie,311950384,80000000,3.8993798,"Animation, Action, Comedy, Family",Lord Miller,20170208,201702,2017
179,324849,The Lego Batman Movie,311950384,80000000,3.8993798,"Animation, Action, Comedy, Family",Warner Bros. Pictures,20170208,201702,2017
179,324849,The Lego Batman Movie,311950384,80000000,3.8993798,"Animation, Action, Comedy, Family",LEGO,20170208,201702,2017
179,324849,The Lego Batman Movie,311950384,80000000,3.8993798,"Animation, Action, Comedy, Family",Warner Animation Group,20170208,201702,2017
179,324849,The Lego Batman Movie,311950384,80000000,3.8993798,"Animation, Action, Comedy, Family",RatPac Entertainment,20170208,201702,2017
180,396422,Annabelle: Creation,306592201,15000000,20.43948006666667,Horror,Atomic Monster,20170803,201708,2017
180,396422,Annabelle: Creation,306592201,15000000,20.43948006666667,Horror,New Line Cinema,20170803,201708,2017
180,396422,Annabelle: Creation,306592201,15000000,20.43948006666667,Horror,The Safran Company,20170803,201708,2017
180,396422,Annabelle: Creation,306592201,15000000,20.43948006666667,Horror,RatPac Entertainment,20170803,201708,2017
181,364689,Ferdinand,295038508,111000000,2.6580045765765767,"Animation, Family, Adventure, Comedy",Blue Sky Studios,20171209,201712,2017
181,364689,Ferdinand,295038508,111000000,2.6580045765765767,"Animation, Family, Adventure, Comedy",20th Century Fox Animation,20171209,201712,2017
181,364689,Ferdinand,295038508,111000000,2.6580045765765767,"Animation, Family, Adventure, Comedy",Davis Entertainment,20171209,201712,2017
181,364689,Ferdinand,295038508,111000000,2.6580045765765767,"Animation, Family, Adventure, Comedy",20th Century Fox,20171209,201712,2017
