,id,title,revenue,budget,revenue_per_budget,genres,production_companies,yearmonthday,yearmonth,year
348,385103,Scoob!,28600000,90000000,0.31777777777777777,Comedy,"Warner Animation Group, Warner Bros. Pictures, Atlas Entertainment, 1492 Pictures, Reel FX Creative Studios",20200708,202007,2020
348,385103,Scoob!,28600000,90000000,0.31777777777777777,Family,"Warner Animation Group, Warner Bros. Pictures, Atlas Entertainment, 1492 Pictures, Reel FX Creative Studios",20200708,202007,2020
348,385103,Scoob!,28600000,90000000,0.31777777777777777,Mystery,"Warner Animation Group, Warner Bros. Pictures, Atlas Entertainment, 1492 Pictures, Reel FX Creative Studios",20200708,202007,2020
349,589754,The Last Warrior: Root of Evil,27658331,8400000,3.2926584523809526,Fantasy,"Yellow, Black & White, The Walt Disney Company CIS, Cinema Foundation of Russia, Russia-1, START Studio, All Media A Start Company",20201224,202012,2020
349,589754,The Last Warrior: Root of Evil,27658331,8400000,3.2926584523809526,Adventure,"Yellow, Black & White, The Walt Disney Company CIS, Cinema Foundation of Russia, Russia-1, START Studio, All Media A Start Company",20201224,202012,2020
349,589754,The Last Warrior: Root of Evil,27658331,8400000,3.2926584523809526,Comedy,"Yellow, Black & White, The Walt Disney Company CIS, Cinema Foundation of Russia, Russia-1, START Studio, All Media A Start Company",20201224,202012,2020
350,634649,Spider-Man: No Way Home,1921847111,200000000,9.609235555,Action,"Marvel Studios, Pascal Pictures, Columbia Pictures",20211215,202112,2021
350,634649,Spider-Man: No Way Home,1921847111,200000000,9.609235555,Adventure,"Marvel Studios, Pascal Pictures, Columbia Pictures",20211215,202112,2021
350,634649,Spider-Man: No Way Home,1921847111,200000000,9.609235555,Science Fiction,"Marvel Studios, Pascal Pictures, Columbia Pictures",20211215,202112,2021
351,779029,The Battle at Lake Changjin,902540935,200000000,4.512704675,Drama,"Bona Film Group, Shanghai Film Group, DF Pictures, Alibaba Pictures Group, China Film Group Corporation, Distribution Workshop, Huaxia Film Distribution, Just Creative Studio",20210930,202109,2021
351,779029,The Battle at Lake Changjin,902540935,200000000,4.512704675,War,"Bona Film Group, Shanghai Film Group, DF Pictures, Alibaba Pictures Group, China Film Group Corporation, Distribution Workshop, Huaxia Film Distribution, Just Creative Studio",20210930,202109,2021
352,758891,"Hi, Mom",822049668,59000000,13.933045220338983,Drama,"Alibaba Pictures Group, Tianjin Maoyan Media, Beijing Big Bowl Entertainment Culture Media, Beijing Culture, Beijing Cheering Times Culture & Entertainment, Shanghai Ruyi Film & TV Production",20210212,202102,2021
352,758891,"Hi, Mom",822049668,59000000,13.933045220338983,Comedy,"Alibaba Pictures Group, Tianjin Maoyan Media, Beijing Big Bowl Entertainment Culture Media, Beijing Culture, Beijing Cheering Times Culture & Entertainment, Shanghai Ruyi Film & TV Production",20210212,202102,2021
352,758891,"Hi, Mom",822049668,59000000,13.933045220338983,Fantasy,"Alibaba Pictures Group, Tianjin Maoyan Media, Beijing Big Bowl Entertainment Culture Media, Beijing Culture, Beijing Cheering Times Culture & Entertainment, Shanghai Ruyi Film & TV Production",20210212,202102,2021
353,370172,No Time to Die,774153024,250000000,3.096612096,Action,"EON Productions, Metro-Goldwyn-Mayer",20210929,202109,2021
353,370172,No Time to Die,774153024,250000000,3.096612096,Thriller,"EON Productions, Metro-Goldwyn-Mayer",20210929,202109,2021
353,370172,No Time to Die,774153024,250000000,3.096612096,Adventure,"EON Productions, Metro-Goldwyn-Mayer",20210929,202109,2021
354,385128,F9,726229501,200000000,3.631147505,Action,"Original Film, One Race, Perfect Storm Entertainment, Universal Pictures, Roth-Kirschenbaum Films",20210519,202105,2021
354,385128,F9,726229501,200000000,3.631147505,Adventure,"Original Film, One Race, Perfect Storm Entertainment, Universal Pictures, Roth-Kirschenbaum Films",20210519,202105,2021
354,385128,F9,726229501,200000000,3.631147505,Crime,"Original Film, One Race, Perfect Storm Entertainment, Universal Pictures, Roth-Kirschenbaum Films",20210519,202105,2021
355,602666,Detective Chinatown 3,686257563,117000000,5.8654492564102565,Action,"Beijing Yitong Legend Films, China Film Co-Production Corp., As One Production, Wanda Pictures",20210212,202102,2021
355,602666,Detective Chinatown 3,686257563,117000000,5.8654492564102565,Comedy,"Beijing Yitong Legend Films, China Film Co-Production Corp., As One Production, Wanda Pictures",20210212,202102,2021
355,602666,Detective Chinatown 3,686257563,117000000,5.8654492564102565,Mystery,"Beijing Yitong Legend Films, China Film Co-Production Corp., As One Production, Wanda Pictures",20210212,202102,2021
356,580489,Venom: Let There Be Carnage,506863592,110000000,4.607850836363636,Science Fiction,"Columbia Pictures, Pascal Pictures, Matt Tolmach Productions, Arad Productions",20210930,202109,2021
356,580489,Venom: Let There Be Carnage,506863592,110000000,4.607850836363636,Action,"Columbia Pictures, Pascal Pictures, Matt Tolmach Productions, Arad Productions",20210930,202109,2021
356,580489,Venom: Let There Be Carnage,506863592,110000000,4.607850836363636,Adventure,"Columbia Pictures, Pascal Pictures, Matt Tolmach Productions, Arad Productions",20210930,202109,2021
357,399566,Godzilla vs. Kong,470116094,200000000,2.35058047,Action,Legendary Pictures,20210324,202103,2021
357,399566,Godzilla vs. Kong,470116094,200000000,2.35058047,Science Fiction,Legendary Pictures,20210324,202103,2021
357,399566,Godzilla vs. Kong,470116094,200000000,2.35058047,Adventure,Legendary Pictures,20210324,202103,2021
358,566525,Shang-Chi and the Legend of the Ten Rings,432243292,150000000,2.881621946666667,Action,Marvel Studios,20210901,202109,2021
358,566525,Shang-Chi and the Legend of the Ten Rings,432243292,150000000,2.881621946666667,Adventure,Marvel Studios,20210901,202109,2021
358,566525,Shang-Chi and the Legend of the Ten Rings,432243292,150000000,2.881621946666667,Fantasy,Marvel Studios,20210901,202109,2021
359,438695,Sing 2,408402685,85000000,4.804737470588235,Family,Illumination,20211201,202112,2021
359,438695,Sing 2,408402685,85000000,4.804737470588235,Comedy,Illumination,20211201,202112,2021
359,438695,Sing 2,408402685,85000000,4.804737470588235,Music,Illumination,20211201,202112,2021
359,438695,Sing 2,408402685,85000000,4.804737470588235,Animation,Illumination,20211201,202112,2021
360,438631,Dune,407573628,165000000,2.4701432,Science Fiction,Legendary Pictures,20210915,202109,2021
360,438631,Dune,407573628,165000000,2.4701432,Adventure,Legendary Pictures,20210915,202109,2021
361,524434,Eternals,402064899,200000000,2.010324495,Science Fiction,Marvel Studios,20211103,202111,2021
361,524434,Eternals,402064899,200000000,2.010324495,Action,Marvel Studios,20211103,202111,2021
361,524434,Eternals,402064899,200000000,2.010324495,Adventure,Marvel Studios,20211103,202111,2021
362,497698,Black Widow,379751131,200000000,1.898755655,Action,Marvel Studios,20210707,202107,2021
362,497698,Black Widow,379751131,200000000,1.898755655,Adventure,Marvel Studios,20210707,202107,2021
362,497698,Black Widow,379751131,200000000,1.898755655,Science Fiction,Marvel Studios,20210707,202107,2021
363,550988,Free Guy,331526598,110000000,3.0138781636363636,Comedy,"Berlanti Productions, 21 Laps Entertainment, Maximum Effort, Lit Entertainment Group, 20th Century Studios",20210811,202108,2021
363,550988,Free Guy,331526598,110000000,3.0138781636363636,Adventure,"Berlanti Productions, 21 Laps Entertainment, Maximum Effort, Lit Entertainment Group, 20th Century Studios",20210811,202108,2021
363,550988,Free Guy,331526598,110000000,3.0138781636363636,Science Fiction,"Berlanti Productions, 21 Laps Entertainment, Maximum Effort, Lit Entertainment Group, 20th Century Studios",20210811,202108,2021
364,520763,A Quiet Place Part II,297372261,55000000,5.406768381818182,Science Fiction,"Paramount Pictures, Platinum Dunes, Sunday Night Productions",20210521,202105,2021
364,520763,A Quiet Place Part II,297372261,55000000,5.406768381818182,Thriller,"Paramount Pictures, Platinum Dunes, Sunday Night Productions",20210521,202105,2021
364,520763,A Quiet Place Part II,297372261,55000000,5.406768381818182,Horror,"Paramount Pictures, Platinum Dunes, Sunday Night Productions",20210521,202105,2021
365,568124,Encanto,261292688,150000000,1.7419512533333332,Animation,Walt Disney Animation Studios,20211013,202110,2021
365,568124,Encanto,261292688,150000000,1.7419512533333332,Comedy,Walt Disney Animation Studios,20211013,202110,2021
365,568124,Encanto,261292688,150000000,1.7419512533333332,Family,Walt Disney Animation Studios,20211013,202110,2021
365,568124,Encanto,261292688,150000000,1.7419512533333332,Fantasy,Walt Disney Animation Studios,20211013,202110,2021
366,337404,Cruella,233503234,200000000,1.16751617,Comedy,"Walt Disney Pictures, Gunn Films, Marc Platt Productions",20210526,202105,2021
366,337404,Cruella,233503234,200000000,1.16751617,Crime,"Walt Disney Pictures, Gunn Films, Marc Platt Productions",20210526,202105,2021
366,337404,Cruella,233503234,200000000,1.16751617,Adventure,"Walt Disney Pictures, Gunn Films, Marc Platt Productions",20210526,202105,2021
367,451048,Jungle Cruise,220889446,200000000,1.10444723,Fantasy,"Walt Disney Pictures, Seven Bucks Productions, Davis Entertainment, Flynn Picture Company",20210728,202107,2021
367,451048,Jungle Cruise,220889446,200000000,1.10444723,Adventure,"Walt Disney Pictures, Seven Bucks Productions, Davis Entertainment, Flynn Picture Company",20210728,202107,2021
368,423108,The Conjuring: The Devil Made Me Do It,206444123,39000000,5.293439051282052,Horror,"New Line Cinema, The Safran Company, Atomic Monster",20210525,202105,2021
368,423108,The Conjuring: The Devil Made Me Do It,206444123,39000000,5.293439051282052,Mystery,"New Line Cinema, The Safran Company, Atomic Monster",20210525,202105,2021
368,423108,The Conjuring: The Devil Made Me Do It,206444123,39000000,5.293439051282052,Thriller,"New Line Cinema, The Safran Company, Atomic Monster",20210525,202105,2021
369,513692,Raging Fire,205000000,0,,Action,"Tencent Pictures, Super Bullet Pictures, Emperor Film Production, One Cool Films, Emperor Motion Pictures, Tianjin Maoyan Media",20210728,202107,2021
369,513692,Raging Fire,205000000,0,,Crime,"Tencent Pictures, Super Bullet Pictures, Emperor Film Production, One Cool Films, Emperor Motion Pictures, Tianjin Maoyan Media",20210728,202107,2021
369,513692,Raging Fire,205000000,0,,Thriller,"Tencent Pictures, Super Bullet Pictures, Emperor Film Production, One Cool Films, Emperor Motion Pictures, Tianjin Maoyan Media",20210728,202107,2021
369,513692,Raging Fire,205000000,0,,Adventure,"Tencent Pictures, Super Bullet Pictures, Emperor Film Production, One Cool Films, Emperor Motion Pictures, Tianjin Maoyan Media",20210728,202107,2021
369,513692,Raging Fire,205000000,0,,Mystery,"Tencent Pictures, Super Bullet Pictures, Emperor Film Production, One Cool Films, Emperor Motion Pictures, Tianjin Maoyan Media",20210728,202107,2021
370,425909,Ghostbusters: Afterlife,204334455,75000000,2.7244594,Fantasy,"Columbia Pictures, Bron Studios, The Montecito Picture Company, Ghost Corps",20211118,202111,2021
370,425909,Ghostbusters: Afterlife,204334455,75000000,2.7244594,Comedy,"Columbia Pictures, Bron Studios, The Montecito Picture Company, Ghost Corps",20211118,202111,2021
370,425909,Ghostbusters: Afterlife,204334455,75000000,2.7244594,Adventure,"Columbia Pictures, Bron Studios, The Montecito Picture Company, Ghost Corps",20211118,202111,2021
370,425909,Ghostbusters: Afterlife,204334455,75000000,2.7244594,Science Fiction,"Columbia Pictures, Bron Studios, The Montecito Picture Company, Ghost Corps",20211118,202111,2021
371,810693,Jujutsu Kaisen 0,195870885,0,,Animation,"MAPPA, Shueisha, Sumzap, MBS, TOHO",20211224,202112,2021
371,810693,Jujutsu Kaisen 0,195870885,0,,Action,"MAPPA, Shueisha, Sumzap, MBS, TOHO",20211224,202112,2021
371,810693,Jujutsu Kaisen 0,195870885,0,,Fantasy,"MAPPA, Shueisha, Sumzap, MBS, TOHO",20211224,202112,2021
372,503736,Army of the Dead,190700000,90000000,2.118888888888889,Crime,The Stone Quarry,20210514,202105,2021
372,503736,Army of the Dead,190700000,90000000,2.118888888888889,Action,The Stone Quarry,20210514,202105,2021
372,503736,Army of the Dead,190700000,90000000,2.118888888888889,Horror,The Stone Quarry,20210514,202105,2021
373,848880,Chinese Doctors,176619381,0,,Drama,"Basic Pictures, Bona Film Group, China Film Group Corporation, Alibaba Pictures Group, Huaxia Film Distribution",20210709,202107,2021
374,639557,Cliff Walkers,172919448,0,,Thriller,"Emperor Motion Pictures, Shanghai Film Group, China Film Group Corporation, Huaxia Film Distribution",20210430,202104,2021
374,639557,Cliff Walkers,172919448,0,,Crime,"Emperor Motion Pictures, Shanghai Film Group, China Film Group Corporation, Huaxia Film Distribution",20210430,202104,2021
374,639557,Cliff Walkers,172919448,0,,History,"Emperor Motion Pictures, Shanghai Film Group, China Film Group Corporation, Huaxia Film Distribution",20210430,202104,2021
374,639557,Cliff Walkers,172919448,0,,Drama,"Emperor Motion Pictures, Shanghai Film Group, China Film Group Corporation, Huaxia Film Distribution",20210430,202104,2021
375,436969,The Suicide Squad,168717425,185000000,0.911986081081081,Action,"DC Films, Atlas Entertainment, The Safran Company, Warner Bros. Pictures",20210606,202106,2021
375,436969,The Suicide Squad,168717425,185000000,0.911986081081081,Comedy,"DC Films, Atlas Entertainment, The Safran Company, Warner Bros. Pictures",20210606,202106,2021
375,436969,The Suicide Squad,168717425,185000000,0.911986081081081,Adventure,"DC Films, Atlas Entertainment, The Safran Company, Warner Bros. Pictures",20210606,202106,2021
376,379686,Space Jam: A New Legacy,163692228,150000000,1.09128152,Family,"Warner Animation Group, Proximity Media, Warner Bros. Pictures, The SpringHill Company",20210708,202107,2021
376,379686,Space Jam: A New Legacy,163692228,150000000,1.09128152,Comedy,"Warner Animation Group, Proximity Media, Warner Bros. Pictures, The SpringHill Company",20210708,202107,2021
376,379686,Space Jam: A New Legacy,163692228,150000000,1.09128152,Adventure,"Warner Animation Group, Proximity Media, Warner Bros. Pictures, The SpringHill Company",20210708,202107,2021
376,379686,Space Jam: A New Legacy,163692228,150000000,1.09128152,Animation,"Warner Animation Group, Proximity Media, Warner Bros. Pictures, The SpringHill Company",20210708,202107,2021
376,379686,Space Jam: A New Legacy,163692228,150000000,1.09128152,Science Fiction,"Warner Animation Group, Proximity Media, Warner Bros. Pictures, The SpringHill Company",20210708,202107,2021
377,624860,The Matrix Resurrections,156497322,190000000,0.8236701157894737,Science Fiction,"Warner Bros. Pictures, Village Roadshow Pictures, Venus Castina Productions",20211216,202112,2021
377,624860,The Matrix Resurrections,156497322,190000000,0.8236701157894737,Action,"Warner Bros. Pictures, Village Roadshow Pictures, Venus Castina Productions",20211216,202112,2021
377,624860,The Matrix Resurrections,156497322,190000000,0.8236701157894737,Adventure,"Warner Bros. Pictures, Village Roadshow Pictures, Venus Castina Productions",20211216,202112,2021
378,644495,House of Gucci,153235995,75000000,2.0431466,Drama,"Metro-Goldwyn-Mayer, Bron Studios, Scott Free Productions",20211124,202111,2021
378,644495,House of Gucci,153235995,75000000,2.0431466,Crime,"Metro-Goldwyn-Mayer, Bron Studios, Scott Free Productions",20211124,202111,2021
378,644495,House of Gucci,153235995,75000000,2.0431466,History,"Metro-Goldwyn-Mayer, Bron Studios, Scott Free Productions",20211124,202111,2021
379,522478,Peter Rabbit 2: The Runaway,153000000,45000000,3.4,Family,"Columbia Pictures, Olive Bridge Entertainment, Animal Logic, MRC, 2.0 Entertainment",20210325,202103,2021
379,522478,Peter Rabbit 2: The Runaway,153000000,45000000,3.4,Comedy,"Columbia Pictures, Olive Bridge Entertainment, Animal Logic, MRC, 2.0 Entertainment",20210325,202103,2021
379,522478,Peter Rabbit 2: The Runaway,153000000,45000000,3.4,Adventure,"Columbia Pictures, Olive Bridge Entertainment, Animal Logic, MRC, 2.0 Entertainment",20210325,202103,2021
